ID,materialsID,quantities,manufactureTime,timeResearchTime,materialResearchTime,copyTime,maxCopyRuns,productID,productQuantity,materialsCount,name
26331,"[11466, 9836, 3814, 11481, 25619, 25617, 25615, 11466, 3812]","[1, 2, 2, 1, 23, 20, 12, 1, 10]",45000,15750,15750,36000,1,26330,1,9,Large Drone Repair Augmentor II Blueprint
26333,"[11466, 9836, 3814, 11481, 25619, 25617, 25615, 11466, 3812]","[1, 2, 2, 1, 23, 20, 12, 1, 10]",45000,15750,15750,36000,1,26332,1,9,Large Drone Scope Chip II Blueprint
26335,"[11466, 9836, 3814, 11481, 25619, 25617, 25615, 11466, 3812]","[1, 2, 2, 1, 23, 20, 24, 1, 10]",45000,15750,15750,36000,1,26334,1,9,Large Drone Speed Augmentor II Blueprint
26339,"[11466, 9836, 3814, 11481, 25619, 25617, 25615, 11466, 3812]","[1, 2, 2, 1, 32, 32, 29, 1, 10]",45000,15750,15750,36000,1,26338,1,9,Large Sentry Damage Augmentor II Blueprint
26341,"[11466, 9836, 3814, 11481, 25619, 25617, 25615, 11466, 3812]","[1, 2, 2, 1, 35, 36, 32, 1, 10]",45000,15750,15750,36000,1,26340,1,9,Large Stasis Drone Augmentor II Blueprint
26343,"[25616, 25617, 11483, 25623, 3812]","[24, 30, 1, 12, 10]",45000,15750,15750,36000,1,26342,1,5,Large Emission Scope Sharpener II Blueprint
26345,"[25616, 25617, 11483, 25623, 3812]","[21, 24, 1, 9, 10]",45000,15750,15750,36000,1,26344,1,5,Large Signal Disruption Amplifier II Blueprint
26347,"[25616, 25617, 11483, 25623, 3812]","[24, 30, 1, 12, 10]",45000,15750,15750,36000,1,26346,1,5,Large Memetic Algorithm Bank II Blueprint
26349,"[25616, 25617, 11483, 25623, 3812]","[24, 30, 1, 12, 10]",45000,15750,15750,36000,1,26348,1,5,Large Liquid Cooled Electronics II Blueprint
26351,"[25616, 25617, 11483, 25623, 3812]","[18, 24, 1, 27, 10]",45000,15750,15750,36000,1,26350,1,5,Large Gravity Capacitor Upgrade II Blueprint
26353,"[11457, 9836, 3814, 9836, 3814, 25616, 25617, 9842, 11483, 25620, 3812]","[1, 2, 4, 2, 2, 12, 20, 24, 1, 23, 10]",45000,15750,15750,36000,1,26352,1,11,Large Particle Dispersion Augmentor II Blueprint
26355,"[11457, 9836, 3814, 9836, 3814, 25616, 25617, 9842, 11483, 25620, 3812]","[1, 2, 4, 2, 2, 18, 24, 24, 1, 27, 10]",45000,15750,15750,36000,1,26354,1,11,Large Inverted Signal Field Projector II Blueprint
26357,"[11457, 9836, 3814, 9836, 3814, 25616, 25619, 9842, 11483, 25618, 3812]","[1, 2, 4, 2, 2, 18, 27, 24, 1, 24, 10]",45000,15750,15750,36000,1,26356,1,11,Large Tracking Diagnostic Subroutines II Blueprint
26359,"[11457, 9836, 3814, 9836, 3814, 25616, 25619, 9842, 11483, 25618, 3812]","[1, 2, 4, 2, 2, 24, 30, 24, 1, 30, 10]",45000,15750,15750,36000,1,26358,1,11,Large Ionic Field Projector II Blueprint
26361,"[11457, 9836, 3814, 9836, 3814, 25616, 25619, 9842, 11483, 25618, 3812]","[1, 2, 4, 2, 2, 18, 27, 24, 1, 24, 10]",45000,15750,15750,36000,1,26360,1,11,Large Particle Dispersion Projector II Blueprint
26363,"[11457, 9836, 3814, 9836, 3814, 25616, 25619, 9842, 11483, 25618, 3812]","[1, 2, 4, 2, 2, 24, 18, 24, 1, 15, 10]",45000,15750,15750,36000,1,26362,1,11,Large Signal Focusing Kit II Blueprint
26365,"[11457, 9836, 3814, 9836, 3814, 25616, 25619, 9842, 11483, 25618, 3812]","[1, 2, 4, 2, 2, 24, 30, 24, 1, 30, 10]",45000,15750,15750,36000,1,26364,1,11,Large Targeting System Subcontroller II Blueprint
26367,"[11457, 9836, 3814, 9836, 3814, 25616, 25619, 9842, 11483, 25618, 3812]","[1, 2, 4, 2, 2, 24, 30, 24, 1, 30, 10]",45000,15750,15750,36000,1,26366,1,11,Large Targeting Systems Stabilizer II Blueprint
26369,"[11457, 9836, 3814, 9836, 3814, 25617, 11482, 25620, 25613, 11457, 3812]","[1, 2, 2, 2, 2, 20, 1, 23, 12, 1, 10]",45000,15750,15750,36000,1,26368,1,11,Large Egress Port Maximizer II Blueprint
26371,"[11457, 9836, 3814, 9836, 3814, 25617, 11482, 25619, 25613, 11457, 3812]","[1, 2, 2, 2, 2, 71, 1, 68, 18, 1, 10]",45000,15750,15750,36000,1,26370,1,11,Large Ancillary Current Router II Blueprint
26373,"[11457, 9836, 3814, 9836, 3814, 25617, 11482, 25620, 25613, 11457, 3812]","[1, 2, 2, 2, 2, 20, 1, 23, 12, 1, 10]",45000,15750,15750,36000,1,26372,1,11,Large Powergrid Subroutine Maximizer II Blueprint
26375,"[11457, 9836, 3814, 9836, 3814, 25617, 11482, 25619, 25622, 11457, 3812]","[1, 2, 2, 2, 2, 20, 1, 23, 6, 1, 10]",45000,15750,15750,36000,1,26374,1,11,Large Capacitor Control Circuit II Blueprint
26377,"[11457, 9836, 3814, 9836, 3814, 25617, 11482, 25619, 25622, 11457, 3812]","[1, 2, 2, 2, 2, 45, 1, 45, 15, 1, 10]",45000,15750,15750,36000,1,26376,1,11,Large Semiconductor Memory Cell II Blueprint
26379,"[9836, 3814, 11457, 9836, 3814, 25618, 25611, 25620, 11486, 3812]","[2, 2, 1, 2, 2, 15, 6, 15, 1, 10]",45000,15750,15750,36000,1,26378,1,10,Large Energy Discharge Elutriation II Blueprint
26381,"[9836, 3814, 11457, 9836, 3814, 25618, 25611, 25620, 11486, 3812]","[2, 2, 1, 2, 2, 24, 27, 35, 1, 10]",45000,15750,15750,36000,1,26380,1,10,Large Energy Burst Aerator II Blueprint
26383,"[9836, 3814, 11457, 9836, 3814, 25618, 25611, 25620, 11486, 3812]","[2, 2, 1, 2, 2, 24, 32, 38, 1, 10]",45000,15750,15750,36000,1,26382,1,10,Large Energy Collision Accelerator II Blueprint
26385,"[9836, 3814, 11457, 9836, 3814, 25618, 25611, 25620, 11486, 3812]","[2, 2, 1, 2, 2, 24, 24, 30, 1, 10]",45000,15750,15750,36000,1,26384,1,10,Large Algid Energy Administrations Unit II Blueprint
26387,"[9836, 3814, 11457, 9836, 3814, 25618, 25611, 25620, 11486, 3812]","[2, 2, 1, 2, 2, 24, 18, 27, 1, 10]",45000,15750,15750,36000,1,26386,1,10,Large Energy Ambit Extension II Blueprint
26389,"[9836, 3814, 11457, 9836, 3814, 25618, 25611, 25620, 11486, 3812]","[2, 2, 1, 2, 2, 24, 18, 27, 1, 10]",45000,15750,15750,36000,1,26388,1,10,Large Energy Locus Coordinator II Blueprint
26391,"[9836, 3814, 11457, 9836, 3814, 25618, 25611, 25620, 11486, 3812]","[2, 2, 1, 2, 2, 24, 18, 27, 1, 10]",45000,15750,15750,36000,1,26390,1,10,Large Energy Metastasis Adjuster II Blueprint
26393,"[25610, 25620, 25618, 11486, 3812]","[6, 15, 15, 1, 10]",45000,15750,15750,36000,1,26392,1,5,Large Hybrid Discharge Elutriation II Blueprint
26395,"[25610, 25620, 25618, 11486, 3812]","[27, 35, 24, 1, 10]",45000,15750,15750,36000,1,26394,1,5,Large Hybrid Burst Aerator II Blueprint
26397,"[25610, 25620, 25618, 11486, 3812]","[32, 38, 24, 1, 10]",45000,15750,15750,36000,1,26396,1,5,Large Hybrid Collision Accelerator II Blueprint
26399,"[25610, 25620, 25618, 11486, 3812]","[24, 30, 24, 1, 10]",45000,15750,15750,36000,1,26398,1,5,Large Algid Hybrid Administrations Unit II Blueprint
26401,"[25610, 25620, 25618, 11486, 3812]","[18, 27, 24, 1, 10]",45000,15750,15750,36000,1,26400,1,5,Large Hybrid Ambit Extension II Blueprint
26403,"[25610, 25620, 25618, 11486, 3812]","[18, 27, 24, 1, 10]",45000,15750,15750,36000,1,26402,1,5,Large Hybrid Locus Coordinator II Blueprint
26405,"[25610, 25620, 25618, 11486, 3812]","[18, 27, 24, 1, 10]",45000,15750,15750,36000,1,26404,1,5,Large Hybrid Metastasis Adjuster II Blueprint
26407,"[25617, 25619, 11486, 25607, 3812]","[24, 35, 1, 27, 10]",45000,15750,15750,36000,1,26406,1,5,Large Bay Loading Accelerator II Blueprint
26413,"[25617, 25619, 11486, 25607, 3812]","[24, 27, 1, 18, 10]",45000,15750,15750,36000,1,26412,1,5,Large Warhead Flare Catalyst II Blueprint
26415,"[25617, 25619, 11486, 25607, 3812]","[30, 30, 1, 12, 10]",45000,15750,15750,36000,1,26414,1,5,Large Warhead Rigor Catalyst II Blueprint
26417,"[25617, 25619, 11486, 25607, 3812]","[30, 30, 1, 12, 10]",45000,15750,15750,36000,1,26416,1,5,Large Hydraulic Bay Thrusters II Blueprint
26419,"[25617, 25619, 11486, 25607, 3812]","[30, 30, 1, 17, 10]",45000,15750,15750,36000,1,26418,1,5,Large Rocket Fuel Cache Partition II Blueprint
26421,"[25617, 25619, 11486, 25607, 3812]","[24, 38, 1, 32, 10]",45000,15750,15750,36000,1,26420,1,5,Large Warhead Calefaction Catalyst II Blueprint
26425,"[25620, 25618, 25612, 11486, 3812]","[38, 24, 32, 1, 10]",45000,15750,15750,36000,1,26424,1,5,Large Projectile Collision Accelerator II Blueprint
26429,"[25620, 25618, 25612, 11486, 3812]","[27, 24, 18, 1, 10]",45000,15750,15750,36000,1,26428,1,5,Large Projectile Ambit Extension II Blueprint
26431,"[25620, 25618, 25612, 11486, 3812]","[35, 24, 27, 1, 10]",45000,15750,15750,36000,1,26430,1,5,Large Projectile Burst Aerator II Blueprint
26433,"[25620, 25618, 25612, 11486, 3812]","[27, 24, 18, 1, 10]",45000,15750,15750,36000,1,26432,1,5,Large Projectile Locus Coordinator II Blueprint
26435,"[25620, 25618, 25612, 11486, 3812]","[27, 24, 18, 1, 10]",45000,15750,15750,36000,1,26434,1,5,Large Projectile Metastasis Adjuster II Blueprint
26437,"[25608, 25620, 25618, 11484, 3812]","[12, 23, 20, 1, 10]",45000,15750,15750,36000,1,26436,1,5,Large EM Shield Reinforcer II Blueprint
26439,"[25608, 25620, 25618, 11484, 3812]","[12, 23, 20, 1, 10]",45000,15750,15750,36000,1,26438,1,5,Large Explosive Shield Reinforcer II Blueprint
26441,"[25608, 25620, 25618, 11484, 3812]","[12, 23, 20, 1, 10]",45000,15750,15750,36000,1,26440,1,5,Large Kinetic Shield Reinforcer II Blueprint
26443,"[25608, 25620, 25618, 11484, 3812]","[12, 23, 20, 1, 10]",45000,15750,15750,36000,1,26442,1,5,Large Thermal Shield Reinforcer II Blueprint
26445,"[25608, 25620, 25618, 11484, 3812]","[6, 18, 15, 1, 10]",45000,15750,15750,36000,1,26444,1,5,Large Core Defense Capacitor Safeguard II Blueprint
26447,"[25608, 25620, 25618, 11484, 3812]","[9, 20, 21, 1, 10]",45000,15750,15750,36000,1,26446,1,5,Large Core Defense Charge Economizer II Blueprint
26449,"[25617, 25619, 11484, 25625, 3812]","[30, 30, 1, 12, 10]",45000,15750,15750,36000,1,26448,1,5,Large Core Defense Field Extender II Blueprint
26451,"[25617, 25619, 11484, 25625, 3812]","[30, 30, 1, 12, 10]",45000,15750,15750,36000,1,26450,1,5,Large Core Defense Field Purger II Blueprint
26453,"[25617, 25619, 11484, 25625, 3812]","[30, 30, 1, 12, 10]",45000,15750,15750,36000,1,26452,1,5,Large Core Defense Operational Solidifier II Blueprint
26598,"[21592, 21593, 21594, 21595, 21596]","[36, 22, 11, 4, 2]",72000,3150,3150,57600,8,26597,1,5,Cryptic Tuner Data Interface Blueprint
26600,"[21587, 21588, 21589, 21590, 21591]","[36, 22, 11, 4, 2]",72000,3150,3150,57600,8,26599,1,5,Esoteric Tuner Data Interface Blueprint
26602,"[23163, 23164, 23165, 23166, 23167]","[36, 22, 11, 4, 2]",72000,3150,3150,57600,8,26601,1,5,Incognito Tuner Data Interface Blueprint
26604,"[23160, 23161, 23162, 23158, 23159]","[11, 4, 2, 36, 22]",72000,3150,3150,57600,8,26603,1,5,Occult Tuner Data Interface Blueprint
26759,"[34, 35, 38, 39]","[3258, 2926, 7, 4]",1800,630,630,1440,100,20138,1,4,Heavy Assault Missile Launcher I Blueprint
26760,"[34, 35, 38]","[496, 220, 2]",600,210,210,480,300,20306,100,3,Mjolnir Heavy Assault Missile Blueprint
26761,"[34, 35, 36, 38]","[716, 2, 6, 3]",600,210,210,480,300,20308,100,4,Inferno Heavy Assault Missile Blueprint
26762,"[34, 35, 38]","[820, 2, 2]",600,210,210,480,300,20307,100,3,Scourge Heavy Assault Missile Blueprint
26889,"[9836, 11462, 3814, 9836, 11462, 3814, 12200, 3687, 11693, 11538, 11482, 11483, 11399, 11550, 3812, 11462]","[3, 2, 8, 6, 2, 7, 1, 8, 60, 36, 3, 3, 62, 39, 30, 2]",45000,15750,15750,36000,10,26888,1,16,Mobile Large Warp Disruptor II Blueprint
26891,"[9836, 11462, 3814, 9836, 11462, 3814, 12199, 3687, 11693, 11538, 11482, 11483, 11399, 11550, 3812, 11462]","[3, 2, 4, 4, 2, 5, 1, 6, 35, 24, 3, 3, 15, 17, 20, 2]",30000,10500,10500,24000,10,26890,1,16,Mobile Medium Warp Disruptor II Blueprint
26893,"[9836, 11462, 3814, 9836, 11462, 3814, 12198, 3687, 11693, 11538, 11482, 11483, 11399, 11550, 3812, 11462]","[3, 2, 2, 2, 2, 3, 1, 4, 20, 15, 3, 3, 3, 6, 10, 2]",15000,5250,5250,12000,10,26892,1,16,Mobile Small Warp Disruptor II Blueprint
26915,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 11539, 11475, 9848, 11359, 11457, 3812]","[1, 3, 5, 1, 3, 5, 8, 6, 1, 12, 1, 1, 30]",7020,2457,2457,5616,10,26914,1,13,Large Remote Armor Repairer II Blueprint
26916,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 11539, 11475, 9848, 11357, 11457, 3812]","[1, 3, 5, 1, 3, 5, 5, 3, 1, 12, 1, 1, 30]",4680,1638,1638,3744,10,26913,1,13,Medium Remote Armor Repairer II Blueprint
26917,"[11457, 9836, 3814, 11457, 9836, 3814, 11399, 11539, 11475, 9848, 11355, 11457, 3812]","[1, 3, 5, 1, 3, 5, 1, 1, 1, 12, 1, 1, 30]",2340,819,819,1872,10,26912,1,13,Small Remote Armor Repairer II Blueprint
26930,"[25604, 25597, 25599]","[2, 3, 4]",1500,525,525,1200,100,26929,1,3,Small Processor Overclocking Unit I Blueprint
26932,"[25616, 25617, 11483, 25623, 3812]","[1, 1, 1, 1, 3]",15000,5250,5250,12000,1,26931,1,5,Small Processor Overclocking Unit II Blueprint
27065,"[25601, 25605, 25590]","[500, 444, 333]",6000,2100,2100,4800,30,27064,1,3,Capital Auxiliary Nano Pump I Blueprint
27067,"[11457, 9836, 3814, 11457, 9836, 3814, 25624, 25609, 11475, 25620, 11457, 3812]","[1, 8, 16, 1, 8, 16, 120, 90, 1, 135, 1, 50]",60000,21000,21000,48000,1,27066,1,12,Capital Nanobot Accelerator II Blueprint
27069,"[25601, 25605, 25590]","[3, 3, 2]",1500,525,525,1200,100,27068,1,3,Small Remote Repair Augmentor I Blueprint
27309,"[34, 35, 36]","[144444, 77778, 1667]",1500,525,525,1200,100,17368,1,3,Station Warehouse Container Blueprint
27677,"[34, 35, 36, 37, 38, 39, 40, 16214]","[3333333, 555556, 166667, 55556, 27778, 44444, 16666, 1]",90000,31500,31500,72000,2,27539,1,8,Angel Control Tower Blueprint
27679,"[34, 35, 36, 37, 38, 39, 40]","[3826117, 828100, 342157, 56183, 16433, 5466, 2500]",54000,18900,18900,43200,3,27678,1,7,ECM Jammer Burst Projector Blueprint
27680,"[20065, 34, 35, 36, 37, 38, 39, 40]","[1, 1666667, 277778, 83333, 27778, 13889, 22222, 8334]",60000,21000,21000,48000,3,27607,1,8,Angel Control Tower Medium Blueprint
27681,"[20066, 35, 36, 37, 38, 39, 40, 34]","[1, 138889, 41667, 13889, 6944, 11112, 4166, 833333]",30000,10500,10500,24000,6,27610,1,8,Angel Control Tower Small Blueprint
27682,"[34, 35, 36, 37, 38, 39, 40, 12235]","[3333333, 555556, 166667, 55556, 27778, 44444, 16666, 1]",90000,31500,31500,72000,2,27530,1,8,Blood Control Tower Blueprint
27684,"[34, 35, 36, 37, 38, 39, 40, 20059]","[1666667, 277778, 83333, 27778, 13889, 22222, 8334, 1]",60000,21000,21000,48000,3,27589,1,8,Blood Control Tower Medium Blueprint
27685,"[34, 35, 36, 37, 38, 39, 40, 20060]","[833333, 138889, 41667, 13889, 6944, 11112, 4166, 1]",30000,10500,10500,24000,6,27592,1,8,Blood Control Tower Small Blueprint
27688,"[34, 35, 36, 37, 38, 39, 40, 12235]","[3500000, 583333, 175000, 58333, 29167, 46666, 17500, 1]",90000,31500,31500,72000,2,27532,1,8,Dark Blood Control Tower Blueprint
27689,"[34, 35, 36, 37, 38, 39, 40, 20059]","[1750000, 291667, 87500, 29167, 14583, 23334, 8748, 1]",60000,21000,21000,48000,3,27591,1,8,Dark Blood Control Tower Medium Blueprint
27690,"[34, 35, 36, 37, 38, 39, 40, 20060]","[875000, 145833, 43750, 14583, 7291, 11666, 4374, 1]",30000,10500,10500,24000,6,27594,1,8,Dark Blood Control Tower Small Blueprint
27694,"[20065, 34, 35, 36, 37, 38, 39, 40]","[1, 1750000, 291667, 87500, 29167, 14583, 23334, 8748]",60000,21000,21000,48000,3,27609,1,8,Domination Control Tower Medium Blueprint
27695,"[34, 35, 36, 37, 38, 39, 40, 16214]","[3500000, 583333, 175000, 58333, 29167, 46666, 17500, 1]",90000,31500,31500,72000,2,27540,1,8,Domination Control Tower Blueprint
27696,"[20066, 35, 36, 37, 38, 39, 40, 34]","[1, 145833, 43750, 14583, 7291, 11666, 4374, 875000]",30000,10500,10500,24000,6,27612,1,8,Domination Control Tower Small Blueprint
27697,"[34, 35, 36, 37, 38, 39, 40, 20062]","[833333, 138889, 41667, 13889, 6944, 11112, 4166, 1]",30000,10500,10500,24000,6,27598,1,8,Guristas Control Tower Small Blueprint
27698,"[34, 35, 36, 37, 38, 39, 40, 20061]","[1666667, 277778, 83333, 27778, 13889, 22222, 8334, 1]",60000,21000,21000,48000,3,27595,1,8,Guristas Control Tower Medium Blueprint
27699,"[34, 35, 36, 37, 38, 39, 40, 16213]","[3333333, 555556, 166667, 55556, 27778, 44444, 16666, 1]",90000,31500,31500,72000,2,27533,1,8,Guristas Control Tower Blueprint
27703,"[34, 35, 36, 37, 38, 39, 40, 20062]","[875000, 145833, 43750, 14583, 7291, 11666, 4374, 1]",30000,10500,10500,24000,6,27600,1,8,Dread Guristas Control Tower Small Blueprint
27704,"[34, 35, 36, 37, 38, 39, 40, 20061]","[1750000, 291667, 87500, 29167, 14583, 23334, 8748, 1]",60000,21000,21000,48000,3,27597,1,8,Dread Guristas Control Tower Medium Blueprint
27705,"[34, 35, 36, 37, 38, 39, 40, 16213]","[3500000, 583333, 175000, 58333, 29167, 46666, 17500, 1]",90000,31500,31500,72000,2,27535,1,8,Dread Guristas Control Tower Blueprint
27706,"[34, 35, 36, 37, 38, 39, 40, 12236]","[3333333, 555556, 166667, 55556, 27778, 44444, 16666, 1]",90000,31500,31500,72000,2,27536,1,8,Serpentis Control Tower Blueprint
27707,"[34, 35, 36, 37, 38, 39, 40, 20063]","[1666667, 277778, 83333, 27778, 13889, 22222, 8334, 1]",60000,21000,21000,48000,3,27601,1,8,Serpentis Control Tower Medium Blueprint
27708,"[20064, 34, 35, 36, 37, 38, 39, 40]","[1, 833333, 138889, 41667, 13889, 6944, 11112, 4166]",30000,10500,10500,24000,6,27604,1,8,Serpentis Control Tower Small Blueprint
27712,"[34, 35, 36, 37, 38, 39, 40, 20063]","[1750000, 291667, 87500, 29167, 14583, 23334, 8748, 1]",60000,21000,21000,48000,3,27603,1,8,Shadow Control Tower Medium Blueprint
27713,"[34, 35, 36, 37, 38, 39, 40, 12236]","[3500000, 583333, 175000, 58333, 29167, 46666, 17500, 1]",90000,31500,31500,72000,2,27538,1,8,Shadow Control Tower Blueprint
27714,"[20064, 34, 35, 36, 37, 38, 39, 40]","[1, 875000, 145833, 43750, 14583, 7291, 11666, 4374]",30000,10500,10500,24000,6,27606,1,8,Shadow Control Tower Small Blueprint
27781,"[34, 35, 36, 37, 38, 39, 40, 12235]","[3333333, 555556, 166667, 55556, 27778, 44444, 16666, 1]",90000,31500,31500,72000,2,27780,1,8,Sansha Control Tower Blueprint
27783,"[34, 35, 36, 37, 38, 39, 40, 20059]","[1666667, 277778, 83333, 27778, 13889, 22222, 8334, 1]",60000,21000,21000,48000,3,27782,1,8,Sansha Control Tower Medium Blueprint
27785,"[34, 35, 36, 37, 38, 39, 40, 20060]","[833333, 138889, 41667, 13889, 6944, 11112, 4166, 1]",30000,10500,10500,24000,6,27784,1,8,Sansha Control Tower Small Blueprint
27787,"[34, 35, 36, 37, 38, 39, 40, 12235]","[3500000, 583333, 175000, 58333, 29167, 46666, 17500, 1]",90000,31500,31500,72000,2,27786,1,8,True Sansha Control Tower Blueprint
27789,"[34, 35, 36, 37, 38, 39, 40, 20059]","[1750000, 291667, 87500, 29167, 14583, 23334, 8748, 1]",60000,21000,21000,48000,3,27788,1,8,True Sansha Control Tower Medium Blueprint
27791,"[34, 35, 36, 37, 38, 39, 40, 20060]","[875000, 145833, 43750, 14583, 7291, 11666, 4374, 1]",30000,10500,10500,24000,6,27790,1,8,True Sansha Control Tower Small Blueprint
27807,[17406],[1],12000,4200,4200,9600,10,27767,1,1,Sansha Large Pulse Laser Battery Blueprint
27808,[16694],[1],12000,4200,4200,9600,10,27766,1,1,Sansha Large Beam Laser Battery Blueprint
27809,"[37, 40, 17168]","[1, 22, 1]",9000,3150,3150,7200,20,27768,1,3,Sansha Medium Beam Laser Battery Blueprint
27810,"[40, 17407]","[22, 1]",9000,3150,3150,7200,20,27769,1,2,Sansha Medium Pulse Laser Battery Blueprint
27811,"[17408, 40]","[1, 44]",6000,2100,2100,4800,30,27771,1,2,Sansha Small Pulse Laser Battery Blueprint
27812,"[37, 40, 17167]","[3785, 22, 1]",6000,2100,2100,4800,30,27770,1,3,Sansha Small Beam Laser Battery Blueprint
27813,"[37, 40, 17167]","[3785, 22, 1]",6000,2100,2100,4800,30,27776,1,3,True Sansha Small Beam Laser Battery Blueprint
27814,"[17408, 40]","[1, 44]",6000,2100,2100,4800,30,27777,1,2,True Sansha Small Pulse Laser Battery Blueprint
27815,"[40, 17407]","[22, 1]",9000,3150,3150,7200,20,27775,1,2,True Sansha Medium Pulse Laser Battery Blueprint
27816,"[37, 40, 17168]","[1, 22, 1]",9000,3150,3150,7200,20,27774,1,3,True Sansha Medium Beam Laser Battery Blueprint
27817,[17406],[1],12000,4200,4200,9600,10,27773,1,1,True Sansha Large Pulse Laser Battery Blueprint
27818,[16694],[1],12000,4200,4200,9600,10,27772,1,1,True Sansha Large Beam Laser Battery Blueprint
27819,[16694],[1],12000,4200,4200,9600,10,27551,1,1,Blood Large Beam Laser Battery Blueprint
27820,[17406],[1],12000,4200,4200,9600,10,27548,1,1,Blood Large Pulse Laser Battery Blueprint
27821,"[37, 40, 17168]","[1, 22, 1]",9000,3150,3150,7200,20,27625,1,3,Blood Medium Beam Laser Battery Blueprint
27822,"[40, 17407]","[22, 1]",9000,3150,3150,7200,20,27628,1,2,Blood Medium Pulse Laser Battery Blueprint
27823,"[37, 40, 17167]","[3785, 22, 1]",6000,2100,2100,4800,30,27631,1,3,Blood Small Beam Laser Battery Blueprint
27824,"[17408, 40]","[1, 44]",6000,2100,2100,4800,30,27634,1,2,Blood Small Pulse Laser Battery Blueprint
27825,[16694],[1],12000,4200,4200,9600,10,27553,1,1,Dark Blood Large Beam Laser Battery Blueprint
27826,[17406],[1],12000,4200,4200,9600,10,27550,1,1,Dark Blood Large Pulse Laser Battery Blueprint
27827,"[37, 40, 17168]","[1, 22, 1]",9000,3150,3150,7200,20,27627,1,3,Dark Blood Medium Beam Laser Battery Blueprint
27828,"[40, 17407]","[22, 1]",9000,3150,3150,7200,20,27630,1,2,Dark Blood Medium Pulse Laser Battery Blueprint
27829,"[37, 40, 17167]","[3785, 22, 1]",6000,2100,2100,4800,30,27633,1,3,Dark Blood Small Beam Laser Battery Blueprint
27830,"[17408, 40]","[1, 44]",6000,2100,2100,4800,30,27636,1,2,Dark Blood Small Pulse Laser Battery Blueprint
27831,[16689],[1],12000,4200,4200,9600,10,27557,1,1,Angel Large Artillery Battery Blueprint
27832,[17770],[1],12000,4200,4200,9600,10,27554,1,1,Angel Large Autocannon Battery Blueprint
27833,"[37, 40, 17771]","[1112, 12, 1]",9000,3150,3150,7200,20,27647,1,3,Angel Medium Autocannon Battery Blueprint
27834,"[40, 17772]","[12, 1]",6000,2100,2100,4800,30,27653,1,2,Angel Small Autocannon Battery Blueprint
27835,"[37, 40, 16688]","[1112, 12, 1]",9000,3150,3150,7200,20,27644,1,3,Angel Medium Artillery Battery Blueprint
27836,"[37, 40, 16631]","[1112, 12, 1]",6000,2100,2100,4800,30,27650,1,3,Angel Small Artillery Battery Blueprint
27837,"[37, 40, 16631]","[1112, 12, 1]",6000,2100,2100,4800,30,27652,1,3,Domination Small Artillery Battery Blueprint
27838,"[37, 40, 16688]","[1114, 12, 1]",9000,3150,3150,7200,20,27646,1,3,Domination Medium Artillery Battery Blueprint
27839,[16689],[1],12000,4200,4200,9600,10,27559,1,1,Domination Large Artillery Battery Blueprint
27840,[17770],[1],12000,4200,4200,9600,10,27556,1,1,Domination Large Autocannon Battery Blueprint
27841,"[37, 40, 17771]","[1112, 12, 1]",9000,3150,3150,7200,20,27649,1,3,Domination Medium Autocannon Battery Blueprint
27842,"[37, 40, 17772]","[1109, 12, 1]",6000,2100,2100,4800,30,27655,1,3,Domination Small Autocannon Battery Blueprint
27843,[16692],[1],12000,4200,4200,9600,10,27545,1,1,Serpentis Large Railgun Battery Blueprint
27844,"[37, 40, 16691]","[112, 34, 1]",9000,3150,3150,7200,20,27616,1,3,Serpentis Medium Railgun Battery Blueprint
27845,"[37, 40, 16690]","[112, 34, 1]",6000,2100,2100,4800,30,27622,1,3,Serpentis Small Railgun Battery Blueprint
27846,"[37, 40, 17404]","[112, 34, 1]",6000,2100,2100,4800,30,27619,1,3,Serpentis Small Blaster Battery Blueprint
27847,"[40, 17403]","[34, 1]",9000,3150,3150,7200,20,27613,1,2,Serpentis Medium Blaster Battery Blueprint
27848,"[40, 17402]","[4, 1]",12000,4200,4200,9600,10,27542,1,2,Serpentis Large Blaster Battery Blueprint
27849,[17402],[1],12000,4200,4200,9600,10,27544,1,1,Shadow Large Blaster Battery Blueprint
27850,[16692],[1],12000,4200,4200,9600,10,27547,1,1,Shadow Large Railgun Battery Blueprint
27851,"[37, 40, 16691]","[112, 34, 1]",9000,3150,3150,7200,20,27618,1,3,Shadow Medium Railgun Battery Blueprint
27852,"[40, 17403]","[34, 1]",9000,3150,3150,7200,20,27615,1,2,Shadow Medium Blaster Battery Blueprint
27853,"[37, 40, 17404]","[112, 34, 1]",6000,2100,2100,4800,30,27621,1,3,Shadow Small Blaster Battery Blueprint
27854,"[37, 40, 16690]","[112, 34, 1]",6000,2100,2100,4800,30,27624,1,3,Shadow Small Railgun Battery Blueprint
27859,"[37, 17174]","[112, 1]",12000,4200,4200,9600,10,27574,1,2,Guristas Ion Field Projection Battery Blueprint
27860,"[37, 17177]","[112, 1]",12000,4200,4200,9600,10,27583,1,2,Guristas White Noise Generation Battery Blueprint
27861,"[37, 17176]","[112, 1]",12000,4200,4200,9600,10,27580,1,2,Guristas Spatial Destabilization Battery Blueprint
27862,"[37, 17175]","[112, 1]",12000,4200,4200,9600,10,27577,1,2,Guristas Phase Inversion Battery Blueprint
