typeID,activityID,skillID,level
60354,1,3380,2
60354,5,11433,1
60354,5,11447,1
60355,4,11433,1
60355,4,11447,1
60355,4,3409,5
60355,3,11433,1
60355,3,11447,1
60355,3,3403,5
60355,1,11433,1
60355,1,11447,1
60355,1,3380,2
60355,5,11433,1
60355,5,11447,1
60356,4,11433,1
60356,4,11447,1
60356,4,3409,5
60356,3,11433,1
60356,3,11447,1
60356,3,3403,5
60356,1,11433,1
60356,1,11447,1
60356,1,3380,2
60356,5,11433,1
60356,5,11447,1
60357,4,11433,1
60357,4,11447,1
60357,4,3409,5
60357,3,11433,1
60357,3,11447,1
60357,3,3403,5
60357,1,11433,1
60357,1,11447,1
60357,1,3380,2
60357,5,11433,1
60357,5,11447,1
60358,4,11433,1
60358,4,11447,1
60358,4,3409,5
60358,3,11433,1
60358,3,11447,1
60358,3,3403,5
60358,1,11433,1
60358,1,11447,1
60358,1,3380,2
60358,5,11433,1
60358,5,11447,1
60359,4,11433,1
60359,4,11447,1
60359,4,3409,5
60359,3,11433,1
60359,3,11447,1
60359,3,3403,5
60359,1,11433,1
60359,1,11447,1
60359,1,3380,2
60359,5,11433,1
60359,5,11447,1
60360,4,11433,1
60360,4,11447,1
60360,4,3409,5
60360,3,11433,1
60360,3,11447,1
60360,3,3403,5
60360,1,11433,1
60360,1,11447,1
60360,1,3380,2
60360,5,11433,1
60360,5,11447,1
60361,4,11433,1
60361,4,11447,1
60361,4,3409,5
60361,3,11433,1
60361,3,11447,1
60361,3,3403,5
60361,1,11433,1
60361,1,11447,1
60361,1,3380,2
60361,5,11433,1
60361,5,11447,1
60362,4,11433,1
60362,4,11447,1
60362,4,3409,5
60362,3,11433,1
60362,3,11447,1
60362,3,3403,5
60362,1,11433,1
60362,1,11447,1
60362,1,3380,2
60362,5,11433,1
60362,5,11447,1
60363,1,3380,2
60363,8,11433,1
60363,8,11447,1
60363,8,23087,1
60364,1,3380,3
60364,8,11433,1
60364,8,11447,1
60364,8,23087,1
60365,1,3380,2
60365,8,11433,1
60365,8,11447,1
60365,8,23087,1
60366,1,3380,3
60366,8,11433,1
60366,8,11447,1
60366,8,23087,1
60367,1,3380,2
60367,8,11433,1
60367,8,11447,1
60367,8,23087,1
60368,1,3380,3
60368,8,11433,1
60368,8,11447,1
60368,8,23087,1
60369,1,3380,2
60369,8,11433,1
60369,8,11447,1
60369,8,23087,1
60370,1,3380,3
60370,8,11433,1
60370,8,11447,1
60370,8,23087,1
60371,1,3380,2
60371,8,11433,1
60371,8,11447,1
60371,8,23087,1
60372,1,3380,3
60372,8,11433,1
60372,8,11447,1
60372,8,23087,1
60373,1,3380,2
60373,8,11433,1
60373,8,11447,1
60373,8,23087,1
60374,1,3380,3
60374,8,11433,1
60374,8,11447,1
60374,8,23087,1
11226,1,3380,1
11228,1,3380,1
11228,8,11443,1
11228,8,11442,1
11228,8,23087,1
11230,4,3409,5
11230,4,11442,1
11230,4,11443,1
11230,3,3403,5
11230,3,11442,1
11230,3,11443,1
11230,1,3380,5
11230,1,11442,1
11230,1,11443,1
11230,5,11442,1
11230,5,11443,1
27680,1,3380,1
44002,1,3380,1
44002,8,11446,1
44002,8,11453,1
44002,8,23121,1
44003,4,11446,1
44003,4,11453,1
44003,4,3409,5
44003,3,11442,1
44003,3,11529,1
44003,3,3403,5
44003,1,3380,5
44003,5,11446,1
44003,5,11453,1
44004,1,3380,1
44004,8,11446,1
44004,8,11453,1
44004,8,23121,1
44005,4,11446,1
44005,4,11453,1
44005,4,3409,5
44005,3,11442,1
44005,3,11529,1
44005,3,3403,5
44005,1,3380,5
44005,5,11446,1
44005,5,11453,1
44006,1,3380,1
44006,8,11446,1
44006,8,11453,1
44006,8,23121,1
44007,4,11446,1
44007,4,11453,1
44007,4,3409,5
44007,3,11442,1
44007,3,11529,1
44007,3,3403,5
44007,1,3380,5
44007,5,11446,1
44007,5,11453,1
44008,1,3380,1
44008,8,11446,1
44008,8,11453,1
44008,8,23121,1
44009,4,11446,1
44009,4,11453,1
44009,4,3409,5
44009,3,11442,1
44009,3,11529,1
44009,3,3403,5
44009,1,3380,5
44009,5,11446,1
44009,5,11453,1
44010,1,3380,1
44010,8,11446,1
44010,8,11453,1
44010,8,23121,1
44011,4,11446,1
44011,4,11453,1
44011,4,3409,5
44011,3,11442,1
44011,3,11529,1
44011,3,3403,5
44011,1,3380,5
44011,5,11446,1
44011,5,11453,1
44012,1,3380,1
44012,8,11446,1
44012,8,11453,1
44012,8,23121,1
44013,4,11446,1
44013,4,11453,1
44013,4,3409,5
44013,3,11442,1
44013,3,11529,1
44013,3,3403,5
44013,1,3380,5
44013,5,11446,1
44013,5,11453,1
44014,1,3380,1
44014,8,11446,1
44014,8,11453,1
44014,8,23121,1
44015,4,11446,1
44015,4,11453,1
44015,4,3409,5
44015,3,11442,1
44015,3,11529,1
44015,3,3403,5
44015,1,3380,5
44015,5,11446,1
44015,5,11453,1
44016,1,3380,1
44016,8,11446,1
44016,8,11453,1
44016,8,23121,1
44017,4,11446,1
44017,4,11453,1
44017,4,3409,5
44017,3,11442,1
44017,3,11529,1
44017,3,3403,5
44017,1,3380,5
44017,5,11446,1
44017,5,11453,1
11250,4,3409,5
11250,4,11442,1
11250,4,11443,1
11250,3,3403,5
11250,3,11442,1
11250,3,11443,1
11250,1,3380,5
11250,1,11442,1
11250,1,11443,1
11250,5,11442,1
11250,5,11443,1
44019,4,11446,1
44019,4,11453,1
44019,4,3409,5
44019,3,11442,1
44019,3,11529,1
44019,3,3403,5
44019,1,3380,5
44019,5,11446,1
44019,5,11453,1
44020,1,3380,1
44020,8,11446,1
44020,8,11453,1
44020,8,23121,1
44021,4,11446,1
44021,4,11453,1
44021,4,3409,5
44021,3,11442,1
44021,3,11529,1
44021,3,3403,5
44021,1,3380,5
44021,5,11446,1
44021,5,11453,1
44022,1,3380,1
44022,8,11446,1
44022,8,11453,1
44022,8,23121,1
44023,4,11446,1
44023,4,11453,1
44023,4,3409,5
44023,3,11442,1
44023,3,11529,1
44023,3,3403,5
44023,1,3380,5
44023,5,11446,1
44023,5,11453,1
44024,1,3380,1
44024,8,11446,1
44024,8,11453,1
44024,8,23121,1
44025,4,11446,1
44025,4,11453,1
44025,4,3409,5
44025,3,11442,1
44025,3,11529,1
44025,3,3403,5
44025,1,3380,5
44025,5,11446,1
44025,5,11453,1
11258,1,3380,1
11258,8,11443,1
11258,8,11442,1
11258,8,23087,1
44027,4,11446,1
44027,4,11453,1
44027,4,3409,5
44027,3,11442,1
44027,3,11529,1
44027,3,3403,5
44027,1,3380,5
44027,5,11446,1
44027,5,11453,1
11260,4,3409,5
11260,4,11442,1
11260,4,11443,1
11260,3,3403,5
11260,3,11442,1
11260,3,11443,1
11260,1,3380,5
11260,1,11442,1
11260,1,11443,1
11260,5,11442,1
11260,5,11443,1
44029,4,11446,1
44029,4,11453,1
44029,4,3409,5
44029,3,11442,1
44029,3,11529,1
44029,3,3403,5
44029,1,3380,5
44029,5,11446,1
44029,5,11453,1
44030,1,3380,1
44030,8,11446,1
44030,8,11453,1
44030,8,23121,1
44031,4,11446,1
44031,4,11453,1
44031,4,3409,5
44031,3,11442,1
44031,3,11529,1
44031,3,3403,5
44031,1,3380,5
44031,5,11446,1
44031,5,11453,1
44032,1,3380,1
44032,8,11446,1
44032,8,11453,1
44032,8,23121,1
44033,4,11446,1
44033,4,11453,1
44033,4,3409,5
44033,3,11442,1
44033,3,11529,1
44033,3,3403,5
44033,1,3380,5
44033,5,11446,1
44033,5,11453,1
11266,1,3380,1
44035,4,11446,1
44035,4,11453,1
44035,4,3409,5
44035,3,11442,1
44035,3,11529,1
44035,3,3403,5
44035,1,3380,5
44035,5,11446,1
44035,5,11453,1
11268,1,3380,1
11268,8,11443,1
11268,8,11442,1
11268,8,23087,1
44037,4,11446,1
44037,4,11453,1
44037,4,3409,5
44037,3,11442,1
44037,3,11529,1
44037,3,3403,5
44037,1,3380,5
44037,5,11446,1
44037,5,11453,1
11270,4,3409,5
11270,4,11442,1
11270,4,11443,1
11270,3,3403,5
11270,3,11442,1
11270,3,11443,1
11270,1,3380,5
11270,1,11442,1
11270,1,11443,1
11270,5,11442,1
11270,5,11443,1
44039,4,11446,1
44039,4,11453,1
44039,4,3409,5
44039,3,11442,1
44039,3,11529,1
44039,3,3403,5
44039,1,3380,5
44039,5,11446,1
44039,5,11453,1
44040,1,3380,1
44040,8,11446,1
44040,8,11453,1
44040,8,23121,1
44041,4,11446,1
44041,4,11453,1
44041,4,3409,5
44041,3,11442,1
44041,3,11529,1
44041,3,3403,5
44041,1,3380,5
44041,5,11446,1
44041,5,11453,1
44042,1,3380,1
44042,8,11446,1
44042,8,11453,1
44042,8,23121,1
44044,1,3380,1
44044,8,11446,1
44044,8,11453,1
44044,8,23121,1
44045,4,11446,1
44045,4,11453,1
44045,4,3409,5
44045,3,11442,1
44045,3,11529,1
44045,3,3403,5
44045,1,3380,5
44045,5,11446,1
44045,5,11453,1
44046,1,3380,1
44046,8,11446,1
44046,8,11453,1
44046,8,23121,1
44048,8,11446,1
44048,8,11453,1
44048,8,23121,1
44050,1,3380,1
44050,8,11442,1
44050,8,11529,1
44050,8,23087,1
44052,1,3380,1
44052,8,11442,1
44052,8,11529,1
44052,8,23087,1
44053,4,11442,1
44053,4,11529,1
44053,4,3409,5
44053,3,11442,1
44053,3,11529,1
44053,3,3403,5
44053,1,3380,5
44053,5,11442,1
44053,5,11529,1
44054,1,3380,1
44054,8,11442,1
44054,8,11529,1
44054,8,23087,1
44055,4,11442,1
44055,4,11529,1
44055,4,3409,5
44055,3,11442,1
44055,3,11529,1
44055,3,3403,5
44055,1,3380,5
44055,5,11442,1
44055,5,11529,1
44056,1,3380,1
44056,8,11442,1
44056,8,11529,1
44056,8,23087,1
44057,4,11442,1
44057,4,11529,1
44057,4,3409,5
44057,3,11442,1
44057,3,11529,1
44057,3,3403,5
44057,1,3380,5
44057,5,11442,1
44057,5,11529,1
44058,1,3380,1
44058,8,11442,1
44058,8,11529,1
44058,8,23087,1
44059,4,11442,1
44059,4,11529,1
44059,4,3409,5
44059,3,11442,1
44059,3,11529,1
44059,3,3403,5
44059,1,3380,5
44059,5,11442,1
44059,5,11529,1
11292,1,3380,1
11292,8,11443,1
11292,8,11442,1
11292,8,23087,1
27677,1,3380,1
11294,1,3380,1
11294,8,11443,1
11294,8,11442,1
11294,8,23087,1
27679,1,3380,1
27679,1,22242,1
11296,1,3380,1
11296,8,11443,1
11296,8,11442,1
11296,8,23087,1
44065,4,11442,1
44065,4,11529,1
44065,4,3409,5
44065,3,11442,1
44065,3,11529,1
44065,3,3403,5
44065,1,3380,5
44065,5,11442,1
44065,5,11529,1
27682,1,3380,1
27684,1,3380,1
27685,1,3380,1
11302,1,3380,1
11302,8,11443,1
11302,8,11442,1
11302,8,23087,1
27688,1,3380,1
27689,1,3380,1
27690,1,3380,1
44075,4,11446,1
44075,4,11453,1
44075,4,3409,5
44075,3,11446,1
44075,3,11453,1
44075,3,3403,5
44075,1,3380,5
44075,5,11446,1
44075,5,11453,1
44076,1,3380,1
44076,8,11446,1
44076,8,11453,1
44076,8,23121,1
44077,4,11446,1
44077,4,11453,1
44077,4,3409,5
44077,3,11446,1
44077,3,11453,1
44077,3,3403,5
44077,1,3380,5
44077,5,11446,1
44077,5,11453,1
44078,1,3380,1
44078,8,11446,1
44078,8,11453,1
44078,8,23121,1
44079,4,11446,1
44079,4,11453,1
44079,4,3409,5
44079,3,11446,1
44079,3,11453,1
44079,3,3403,5
44079,1,3380,5
44079,5,11446,1
44079,5,11453,1
44080,1,3380,1
44080,8,11446,1
44080,8,11453,1
44080,8,23121,1
44081,4,11446,1
44081,4,11453,1
44081,4,3409,5
44081,3,11446,1
44081,3,11453,1
44081,3,3403,5
44081,1,3380,5
44081,5,11446,1
44081,5,11453,1
44082,1,3380,1
44082,8,11446,1
44082,8,11453,1
44082,8,23121,1
27699,1,3380,1
44084,1,3380,1
44084,8,11442,1
44084,8,11529,1
44084,8,23087,1
44085,4,11442,1
44085,4,11529,1
44085,4,3409,5
44085,3,11442,1
44085,3,11529,1
44085,3,3403,5
44085,1,3380,5
44085,5,11442,1
44085,5,11529,1
44086,1,3380,1
44086,8,11446,1
44086,8,11453,1
44086,8,23121,1
44087,4,11446,1
44087,4,11453,1
44087,4,3409,5
44087,3,11446,1
44087,3,11453,1
44087,3,3403,5
44087,1,3380,5
44087,5,11446,1
44087,5,11453,1
27704,1,3380,1
27705,1,3380,1
44090,1,3380,1
44090,8,11442,1
44090,8,11529,1
44090,8,23087,1
44091,4,11442,1
44091,4,11529,1
44091,4,3409,5
44091,3,11442,1
44091,3,11529,1
44091,3,3403,5
44091,1,3380,5
44091,5,11442,1
44091,5,11529,1
44092,1,3380,1
44092,8,11442,1
44092,8,11529,1
44092,8,23087,1
44093,4,11442,1
44093,4,11529,1
44093,4,3409,5
44093,3,11442,1
44093,3,11529,1
44093,3,3403,5
44093,1,3380,5
44093,5,11442,1
44093,5,11529,1
44094,1,3380,1
44094,8,11446,1
44094,8,11453,1
44094,8,23121,1
44095,4,11446,1
44095,4,11453,1
44095,4,3409,5
44095,3,11446,1
44095,3,11453,1
44095,3,3403,5
44095,1,3380,5
44095,5,11446,1
44095,5,11453,1
44096,1,3380,1
44096,8,11442,1
44096,8,11529,1
44096,8,23087,1
27713,1,3380,1
27714,1,3380,1
44103,1,3380,1
44106,1,3380,1
44115,1,3380,1
44116,1,3380,1
44117,1,3380,1
44118,1,3380,1
11356,1,3380,1
11356,8,11442,1
11356,8,11443,1
11356,8,23087,1
11358,1,3380,1
11358,8,11442,1
11358,8,11443,1
11358,8,23087,1
11360,1,3380,1
11360,8,11442,1
11360,8,11443,1
11360,8,23087,1
60514,1,3380,1
60514,1,11446,4
60514,1,11448,4
11366,4,3409,5
11366,4,11444,1
11366,4,11452,1
11366,3,3403,5
11366,3,11444,1
11366,3,11452,1
11366,1,3380,5
11366,1,3395,1
11366,1,11444,1
11366,1,11452,1
11366,5,11444,1
11366,5,11452,1
11372,4,3409,5
11372,4,11445,1
11372,4,11452,1
11372,3,3403,5
11372,3,11445,1
11372,3,11452,1
11372,1,3380,5
11372,1,3395,1
11372,1,11445,1
11372,1,11452,1
11372,5,11445,1
11372,5,11452,1
21010,1,22242,1
11374,4,3409,5
11374,4,11445,2
11374,4,11452,2
11374,3,3403,5
11374,3,11445,3
11374,3,11452,3
11374,1,3380,5
11374,1,3395,5
11374,1,11445,1
11374,1,11452,1
11374,5,11445,3
11374,5,11452,3
11376,4,3409,5
11376,4,11450,2
11376,4,11487,2
11376,3,3403,5
11376,3,11450,3
11376,3,11487,3
11376,1,3380,5
11376,1,3395,4
11376,1,11450,1
11376,1,11487,1
11376,5,11450,3
11376,5,11487,3
11378,4,3409,5
11378,4,11449,1
11378,4,11450,1
11378,3,3403,5
11378,3,11449,1
11378,3,11450,1
11378,1,3380,5
11378,1,3395,1
11378,1,11449,1
11378,1,11450,1
11378,5,11449,1
11378,5,11450,1
11380,4,3409,5
11380,4,11452,1
11380,4,11454,1
11380,3,3403,5
11380,3,11452,1
11380,3,11454,1
11380,1,3380,5
11380,1,3395,1
11380,1,11452,1
11380,1,11454,1
11380,5,11452,1
11380,5,11454,1
11382,4,3409,5
11382,4,11452,1
11382,4,11454,1
11382,3,3403,5
11382,3,11452,1
11382,3,11454,1
11382,1,3380,5
11382,1,3395,1
11382,1,11452,1
11382,1,11454,1
11382,5,11452,1
11382,5,11454,1
11384,4,3409,5
11384,4,11444,2
11384,4,11452,2
11384,3,3403,5
11384,3,11444,3
11384,3,11452,3
11384,1,3380,5
11384,1,3395,4
11384,1,11444,1
11384,1,11452,1
11384,5,11444,3
11384,5,11452,3
21012,1,22242,1
11388,4,3409,5
11388,4,11445,1
11388,4,11446,1
11388,3,3403,5
11388,3,11445,1
11388,3,11446,1
11388,1,3380,5
11388,1,3395,1
11388,1,11445,1
11388,1,11446,1
11388,5,11445,1
11388,5,11446,1
11390,4,3409,5
11390,4,11450,2
11390,4,11452,2
11390,3,3403,5
11390,3,11450,3
11390,3,11452,3
11390,1,3380,5
11390,1,3395,4
11390,1,11450,1
11390,1,11452,1
11390,5,11450,3
11390,5,11452,3
40751,1,3380,1
40751,1,22242,1
40751,8,11446,1
40751,8,11448,1
40751,8,21791,1
40751,8,22242,1
11394,4,3409,5
11394,4,11444,1
11394,4,11452,1
11394,3,3403,5
11394,3,11444,1
11394,3,11452,1
11394,1,3380,5
11394,1,3395,1
11394,1,11444,1
11394,1,11452,1
11394,5,11444,1
11394,5,11452,1
27781,1,3380,1
27783,1,3380,1
27785,1,3380,1
27787,1,3380,1
27789,1,3380,1
27791,1,3380,1
21018,1,22242,1
27807,1,3380,1
27808,1,3380,1
27809,1,3380,1
27810,1,3380,1
27811,1,3380,1
27812,1,3380,1
27813,1,3380,1
27814,1,3380,1
27815,1,3380,1
27816,1,3380,1
27817,1,3380,1
27818,1,3380,1
27819,1,3380,1
27820,1,3380,1
27821,1,3380,1
27822,1,3380,1
27823,1,3380,1
27824,1,3380,1
27825,1,3380,1
27826,1,3380,1
27827,1,3380,1
27828,1,3380,1
27829,1,3380,1
27830,1,3380,1
27831,1,3380,1
27832,1,3380,1
27833,1,3380,1
27834,1,3380,1
27835,1,3380,1
27836,1,3380,1
27837,1,3380,1
27838,1,3380,1
27839,1,3380,1
27840,1,3380,1
27841,1,3380,1
27842,1,3380,1
27843,1,3380,1
27844,1,3380,1
27845,1,3380,1
27846,1,3380,1
27847,1,3380,1
27848,1,3380,1
27849,1,3380,1
27850,1,3380,1
27851,1,3380,1
27852,1,3380,1
27853,1,3380,1
27854,1,3380,1
27859,1,3380,1
27860,1,3380,1
27861,1,3380,1
27862,1,3380,1
27863,1,3380,1
27864,1,3380,1
27865,1,3380,1
27866,1,3380,1
27867,1,3380,1
27868,1,3380,1
27869,1,3380,1
27870,1,3380,1
27871,1,3380,1
27872,1,3380,1
27873,1,3380,1
27874,1,3380,1
27875,1,3380,1
27876,1,3380,1
27877,1,3380,1
27878,1,3380,1
44028,1,3380,1
44028,8,11446,1
44028,8,11453,1
44028,8,23121,1
40755,1,3380,1
40755,1,22242,1
27905,1,3380,1
27905,8,11529,1
27905,8,11442,1
27905,8,23121,1
27913,1,3380,1
27915,1,3380,1
27915,8,11451,1
27915,8,11449,1
27915,8,21790,1
27917,1,3380,1
27919,1,3380,1
27921,1,3380,1
27923,1,3380,1
27925,1,3380,1
27931,1,3380,1
27931,8,11529,1
27931,8,11442,1
27931,8,23121,1
27933,1,3380,1
27933,8,11529,1
27933,8,11442,1
27933,8,23121,1
27935,1,22242,1
27935,1,3380,5
27935,8,11442,1
27935,8,11529,1
27935,8,22242,1
27935,8,23121,1
21040,1,22242,1
27944,1,3380,1
27945,1,3380,1
11562,1,3380,1
11562,8,11443,1
11562,8,11455,1
11562,8,21790,1
11562,5,11443,1
27947,1,3380,1
11564,1,3380,1
11564,8,11433,1
11564,8,11455,1
11564,8,23087,1
27949,1,3380,1
11568,1,22242,5
11612,1,3380,1
11612,8,11453,1
11612,8,11452,1
11612,8,23087,1
11613,1,3380,1
11613,8,11455,1
11613,8,11453,1
11613,8,21791,1
11614,1,3380,1
11614,8,11448,1
11614,8,11453,1
11614,8,23087,1
60767,1,3380,1
11616,1,3380,1
11616,8,11453,1
11616,8,11452,1
11616,8,21791,1
11617,1,3380,1
11617,8,11452,1
11617,8,11453,1
11617,8,21791,1
11619,1,3380,1
11619,8,11448,1
11619,8,11453,1
11619,8,21790,1
11620,1,3380,1
11620,8,11448,1
11620,8,11453,1
11620,8,21790,1
11621,1,3380,1
11621,8,11453,1
11621,8,11452,1
11621,8,21791,1
11622,1,3380,1
11622,8,11448,1
11622,8,11453,1
11622,8,21790,1
11623,1,3380,1
11623,8,11448,1
11623,8,11453,1
11623,8,21791,1
11624,1,3380,1
11624,8,11448,1
11624,8,11453,1
11624,8,23121,1
11625,1,3380,1
11625,8,11448,1
11625,8,11453,1
11625,8,23087,1
11626,1,3380,1
11626,8,11448,1
11626,8,11453,1
11626,8,21790,1
11628,1,3380,1
11628,8,11448,1
11628,8,11453,1
11628,8,21790,1
11629,1,3380,1
11629,8,11448,1
11629,8,11453,1
11629,8,21790,1
11630,1,3380,1
11630,8,11448,1
11630,8,11453,1
11630,8,21790,1
11631,1,3380,1
11631,8,11448,1
11631,8,11453,1
11631,8,21790,1
11632,1,3380,1
11632,8,11448,1
11632,8,11453,1
11632,8,21790,1
40759,1,11446,1
40759,1,11448,1
40759,1,22242,1
40759,1,3380,5
11634,1,3380,1
11634,8,11448,1
11634,8,11453,1
11634,8,21790,1
11641,4,3409,5
11641,4,11453,1
11641,4,11455,1
11641,3,3403,5
11641,3,11453,1
11641,3,11455,1
11641,1,3380,5
11641,1,11453,1
11641,1,11455,1
11641,5,11453,1
11641,5,11455,1
11643,4,3409,5
11643,4,11442,1
11643,4,11443,1
11643,3,3403,5
11643,3,11442,1
11643,3,11443,1
11643,1,3380,5
11643,1,11442,1
11643,1,11443,1
11643,5,11442,1
11643,5,11443,1
11645,4,3409,5
11645,4,11442,1
11645,4,11443,1
11645,3,3403,5
11645,3,11442,1
11645,3,11443,1
11645,1,3380,5
11645,1,11442,1
11645,1,11443,1
11645,5,11442,1
11645,5,11443,1
11647,4,3409,5
11647,4,11442,1
11647,4,11443,1
11647,3,3403,5
11647,3,11442,1
11647,3,11443,1
11647,1,3380,5
11647,1,11442,1
11647,1,11443,1
11647,5,11442,1
11647,5,11443,1
11649,4,3409,5
11649,4,11442,1
11649,4,11443,1
11649,3,3403,5
11649,3,11442,1
11649,3,11443,1
11649,1,3380,5
11649,1,11442,1
11649,1,11443,1
11649,5,11442,1
11649,5,11443,1
44034,1,3380,1
44034,8,11446,1
44034,8,11453,1
44034,8,23121,1
44036,1,3380,1
44036,8,11446,1
44036,8,11453,1
44036,8,23121,1
11747,4,3409,5
11747,4,11448,1
11747,4,11453,1
11747,3,3403,5
11747,3,11448,1
11747,3,11453,1
11747,1,3380,5
11747,1,11448,1
11747,1,11453,1
11747,5,11448,1
11747,5,11453,1
11750,4,3409,5
11750,4,11448,1
11750,4,11453,1
11750,3,3403,5
11750,3,11448,1
11750,3,11453,1
11750,1,3380,5
11750,1,11448,1
11750,1,11453,1
11750,5,11448,1
11750,5,11453,1
40763,1,3380,1
40763,1,22242,1
11754,4,3409,5
11754,4,11448,1
11754,4,11453,1
11754,3,3403,5
11754,3,11448,1
11754,3,11453,1
11754,1,3380,5
11754,1,11448,1
11754,1,11453,1
11754,5,11448,1
11754,5,11453,1
11758,4,3409,5
11758,4,11448,1
11758,4,11453,1
11758,3,3403,5
11758,3,11448,1
11758,3,11453,1
11758,1,3380,5
11758,1,11448,1
11758,1,11453,1
11758,5,11448,1
11758,5,11453,1
11762,4,3409,5
11762,4,11448,1
11762,4,11453,1
11762,3,3403,5
11762,3,11448,1
11762,3,11453,1
11762,1,3380,5
11762,1,11448,1
11762,1,11453,1
11762,5,11448,1
11762,5,11453,1
11766,4,3409,5
11766,4,11448,1
11766,4,11453,1
11766,3,3403,5
11766,3,11448,1
11766,3,11453,1
11766,1,3380,5
11766,1,11448,1
11766,1,11453,1
11766,5,11448,1
11766,5,11453,1
11770,1,3380,1
11770,8,11448,1
11770,8,11453,1
11770,8,21790,1
11771,4,3409,5
11771,4,11448,1
11771,4,11453,1
11771,3,3403,5
11771,3,11448,1
11771,3,11453,1
11771,1,3380,5
11771,1,11448,1
11771,1,11453,1
11771,5,11448,1
11771,5,11453,1
11775,4,3409,5
11775,4,11448,1
11775,4,11453,1
11775,3,3403,5
11775,3,11448,1
11775,3,11453,1
11775,1,3380,5
11775,1,11448,1
11775,1,11453,1
11775,5,11448,1
11775,5,11453,1
11779,4,3409,5
11779,4,11448,1
11779,4,11453,1
11779,3,3403,5
11779,3,11448,1
11779,3,11453,1
11779,1,3380,5
11779,1,11448,1
11779,1,11453,1
11779,5,11448,1
11779,5,11453,1
11783,4,3409,5
11783,4,11448,1
11783,4,11453,1
11783,3,3403,5
11783,3,11448,1
11783,3,11453,1
11783,1,3380,5
11783,1,11448,1
11783,1,11453,1
11783,5,11448,1
11783,5,11453,1
11787,4,3409,5
11787,4,11448,1
11787,4,11453,1
11787,3,3403,5
11787,3,11448,1
11787,3,11453,1
11787,1,3380,5
11787,1,11448,1
11787,1,11453,1
11787,5,11448,1
11787,5,11453,1
11791,4,3409,5
11791,4,11448,1
11791,4,11453,1
11791,3,3403,5
11791,3,11448,1
11791,3,11453,1
11791,1,3380,5
11791,1,11448,1
11791,1,11453,1
11791,5,11448,1
11791,5,11453,1
11795,4,3409,5
11795,4,11452,1
11795,4,11453,1
11795,3,3403,5
11795,3,11452,1
11795,3,11453,1
11795,1,3380,5
11795,1,11452,1
11795,1,11453,1
11795,5,11452,1
11795,5,11453,1
11798,1,3380,1
11798,8,11448,1
11798,8,11453,1
11798,8,21790,1
11799,4,3409,5
11799,4,11448,1
11799,4,11453,1
11799,3,3403,5
11799,3,11448,1
11799,3,11453,1
11799,1,3380,5
11799,1,11448,1
11799,1,11453,1
11799,5,11448,1
11799,5,11453,1
44038,1,3380,1
44038,8,11446,1
44038,8,11453,1
44038,8,23121,1
11803,1,3380,1
11803,8,11448,1
11803,8,11453,1
11803,8,23121,1
11804,4,3409,5
11804,4,11448,1
11804,4,11453,1
11804,3,3403,5
11804,3,11448,1
11804,3,11453,1
11804,1,3380,5
11804,1,11448,1
11804,1,11453,1
11804,5,11448,1
11804,5,11453,1
11808,4,3409,5
11808,4,11448,1
11808,4,11453,1
11808,3,3403,5
11808,3,11448,1
11808,3,11453,1
11808,1,3380,5
11808,1,11448,1
11808,1,11453,1
11808,5,11448,1
11808,5,11453,1
11812,4,3409,5
11812,4,11448,1
11812,4,11453,1
11812,3,3403,5
11812,3,11448,1
11812,3,11453,1
11812,1,3380,5
11812,1,11448,1
11812,1,11453,1
11812,5,11448,1
11812,5,11453,1
28198,4,3409,5
28198,4,11446,1
28198,4,11453,1
28198,3,3403,5
28198,3,11446,1
28198,3,11453,1
28198,1,3380,5
28198,1,11446,1
28198,1,11453,1
28198,5,11446,1
28198,5,11453,1
28200,4,3409,5
28200,4,11446,1
28200,4,11453,1
28200,3,3403,5
28200,3,11446,1
28200,3,11453,1
28200,1,3380,5
28200,1,11446,1
28200,1,11453,1
28200,5,11446,1
28200,5,11453,1
28202,4,3409,5
28202,4,11446,1
28202,4,11453,1
28202,3,3403,5
28202,3,11446,1
28202,3,11453,1
28202,1,3380,5
28202,1,11446,1
28202,1,11453,1
28202,5,11446,1
28202,5,11453,1
11820,1,3380,1
11820,8,11448,1
11820,8,11453,1
11820,8,21790,1
11821,4,3409,5
11821,4,11448,1
11821,4,11453,1
11821,3,3403,5
11821,3,11448,1
11821,3,11453,1
11821,1,3380,5
11821,1,11448,1
11821,1,11453,1
11821,5,11448,1
11821,5,11453,1
28206,4,3409,5
28206,4,11446,1
28206,4,11453,1
28206,3,3403,5
28206,3,11446,1
28206,3,11453,1
28206,1,3380,5
28206,1,11446,1
28206,1,11453,1
28206,5,11446,1
28206,5,11453,1
11824,1,3380,1
11824,8,11448,1
11824,8,11453,1
11824,8,21791,1
11825,4,3409,5
11825,4,11448,1
11825,4,11453,1
11825,3,3403,5
11825,3,11448,1
11825,3,11453,1
11825,1,3380,5
11825,1,11448,1
11825,1,11453,1
11825,5,11448,1
11825,5,11453,1
28210,4,3409,5
28210,4,11446,1
28210,4,11453,1
28210,3,3403,5
28210,3,11446,1
28210,3,11453,1
28210,1,3380,5
28210,1,11446,1
28210,1,11453,1
28210,5,11446,1
28210,5,11453,1
11828,1,3380,1
11828,8,11448,1
11828,8,11453,1
11828,8,23121,1
11829,4,3409,5
